Observation id,Boccia271M_2 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia271_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-15 14:16:04,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
236.656,Boccia271_2.MP4,421.840,23.98,Boccia 271M,start of trial,,,POINT
237.823,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
238.072,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
238.073,Boccia271_2.MP4,421.840,23.98,Boccia 271M,bubble release,,,POINT
242.327,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
242.576,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
242.577,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
245.246,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
245.495,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
245.496,Boccia271_2.MP4,421.840,23.98,Boccia 271M,bubble release,,,POINT
246.163,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
246.497,Boccia271_2.MP4,421.840,23.98,Boccia 271M,bubble release,,,POINT
246.663,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
246.664,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
247.498,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
248.331,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
248.332,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
248.999,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
249.666,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
250.667,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
250.916,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
250.917,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
251.751,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
252.002,Boccia271_2.MP4,421.840,23.98,Boccia 271M,bubble release,,,POINT
252.002,Boccia271_2.MP4,421.840,23.98,Boccia 271M,gular pump,,,POINT
252.167,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
252.168,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
253.336,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
253.752,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
253.753,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
255.338,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
255.837,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
255.838,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
256.672,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
257.255,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
257.256,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
258.173,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
258.340,Boccia271_2.MP4,421.840,23.98,Boccia 271M,gular pump,,,POINT
258.673,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
258.674,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
259.341,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
259.591,Boccia271_2.MP4,421.840,23.98,Boccia 271M,gular pump,,,POINT
259.841,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
259.842,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
261.551,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
261.967,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
261.968,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
262.886,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
263.385,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
263.386,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
264.387,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
264.721,Boccia271_2.MP4,421.840,23.98,Boccia 271M,gular pump,,,POINT
264.803,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,STOP
264.804,Boccia271_2.MP4,421.840,23.98,Boccia 271M,reinhale,,soh,POINT
266.138,Boccia271_2.MP4,421.840,23.98,Boccia 271M,exhale,,,START
