Observation id,Boccia250M 2,,,,,,,
1000.352,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,STOP
1000.353,Boccia250.MP4,1063.080,23.98,Boccia 250M,reinhale,,soh,POINT
1000.541,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,START
1000.542,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,STOP
1000.543,Boccia250.MP4,1063.080,23.98,Boccia 250M,reinhale,,lbn,POINT
1002.794,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,START
1003.102,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,STOP
1003.103,Boccia250.MP4,1063.080,23.98,Boccia 250M,reinhale,,soh,POINT
1003.603,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,START
1003.604,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,STOP
1003.605,Boccia250.MP4,1063.080,23.98,Boccia 250M,reinhale,,lbn,POINT
1008.107,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1013.357,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1019.609,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1023.607,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1031.108,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1038.110,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1044.746,Boccia250.MP4,1063.080,23.98,Boccia 250M,gular pump,,,POINT
1045.329,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,START
1045.996,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,STOP
1045.997,Boccia250.MP4,1063.080,23.98,Boccia 250M,reinhale,,soh,POINT
1062.677,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,START
1063.053,Boccia250.MP4,1063.080,23.98,Boccia 250M,end of trial,,,POINT
1063.053,Boccia250.MP4,1063.080,23.98,Boccia 250M,exhale,,,STOP
