Observation id,Boccia268M 2,,,,,,,
386.781,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,lbn,POINT
386.822,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
393.025,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
398.994,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
399.416,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
399.500,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
401.418,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
403.293,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
403.294,Boccia268.MP4,777.570,23.98,Boccia 268M,bubble release,,,POINT
409.762,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
410.092,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
411.550,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
411.551,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
418.267,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
418.267,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
419.520,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
419.521,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
421.018,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
421.023,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
421.434,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
421.435,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
425.855,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
426.396,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
426.397,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
431.193,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
431.734,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
431.735,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
435.154,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
435.987,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
435.988,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
439.992,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
440.825,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
440.826,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
444.793,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
444.996,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
445.550,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
445.551,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
453.545,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
453.545,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
453.961,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
453.962,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
466.931,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
466.972,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
467.013,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
467.014,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
467.056,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
467.430,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
467.431,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,lbn,POINT
470.767,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
471.018,Boccia268.MP4,777.570,23.98,Boccia 268M,gular pump,,,POINT
471.350,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
471.351,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,soh,POINT
475.354,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
475.937,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
475.938,Boccia268.MP4,777.570,23.98,Boccia 268M,bubble release,,,POINT
481.330,Boccia268.MP4,777.570,23.98,Boccia 268M,chest out of view,,,STOP
529.650,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,START
529.816,Boccia268.MP4,777.570,23.98,Boccia 268M,exhale,,,STOP
529.817,Boccia268.MP4,777.570,23.98,Boccia 268M,reinhale,,lbn,POINT
545.887,Boccia268.MP4,777.570,23.98,Boccia 268M,end of trial,,,POINT
