Observation id,LARE DLM 12_2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,E:/Jamaica diving videos/DCIM/100GOPRO/LARE DLM 12.MP4,,,,,,,
,,,,,,,,
Observation date,2019-09-18 14:53:11,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
171.770,E:/Jamaica diving videos/DCIM/100GOPRO/LARE DLM 12.MP4,297.010,23.98,LARE DLM 12,start of trial,,,POINT
274.771,E:/Jamaica diving videos/DCIM/100GOPRO/LARE DLM 12.MP4,297.010,23.98,LARE DLM 12,bubble release,,,POINT
275.855,E:/Jamaica diving videos/DCIM/100GOPRO/LARE DLM 12.MP4,297.010,23.98,LARE DLM 12,end of trial,,,POINT
