Observation id,Boccia306,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia306.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-06 19:29:15,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
6.547,Boccia306.MP4,29.860,23.98,Boccia 306,start of trial,,,POINT
9.613,Boccia306.MP4,29.860,23.98,Boccia 306,end of trial,,,POINT
