Observation id,Boccia166 2,,,,,,,
132.021,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,START
132.088,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
132.754,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,STOP
132.755,Boccia166 2.MP4,160.430,14.99,Boccia 166,reinhale,,toh,POINT
139.960,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
141.828,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
143.963,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,START
144.029,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
144.429,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,STOP
144.430,Boccia166 2.MP4,160.430,14.99,Boccia 166,reinhale,,toh,POINT
144.630,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,START
146.631,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
148.566,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
152.702,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
153.101,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,STOP
153.102,Boccia166 2.MP4,160.430,14.99,Boccia 166,reinhale,,toh,POINT
153.836,Boccia166 2.MP4,160.430,14.99,Boccia 166,gular pump,,,POINT
153.903,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,START
154.569,Boccia166 2.MP4,160.430,14.99,Boccia 166,exhale,,,STOP
154.570,Boccia166 2.MP4,160.430,14.99,Boccia 166,reinhale,,toh,POINT
155.971,Boccia166 2.MP4,160.430,14.99,Boccia 166,end of trial,,,POINT
