Observation id,Boccia262M_2 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia262_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-10 22:20:12,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
112.949,Boccia262_2.MP4,696.780,23.98,Boccia 262M,chest out of view,,,START
112.949,Boccia262_2.MP4,696.780,23.98,Boccia 262M,start of trial,,,POINT
118.474,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
120.017,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
124.603,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
124.604,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
125.021,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
125.438,Boccia262_2.MP4,696.780,23.98,Boccia 262M,reinhale,,soh,POINT
131.400,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
131.401,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
132.152,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
140.241,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
140.242,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
141.159,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
145.121,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
152.584,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
152.585,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
152.585,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
152.918,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
152.919,Boccia262_2.MP4,696.780,23.98,Boccia 262M,reinhale,,soh,POINT
154.003,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
156.088,Boccia262_2.MP4,696.780,23.98,Boccia 262M,reinhale,,soh,POINT
156.922,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
160.133,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
176.062,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
176.063,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
176.814,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
177.731,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
178.815,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
178.816,Boccia262_2.MP4,696.780,23.98,Boccia 262M,reinhale,,soh,POINT
179.149,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
189.783,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
194.162,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
200.458,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
200.459,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
200.709,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
200.958,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
200.959,Boccia262_2.MP4,696.780,23.98,Boccia 262M,reinhale,,soh,POINT
200.960,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
206.380,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
208.507,Boccia262_2.MP4,696.780,23.98,Boccia 262M,reinhale,,soh,POINT
209.800,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
214.929,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
218.682,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
222.727,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
226.439,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
229.817,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
236.337,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
245.328,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,STOP
245.329,Boccia262_2.MP4,696.780,23.98,Boccia 262M,bubble release,,,POINT
246.038,Boccia262_2.MP4,696.780,23.98,Boccia 262M,exhale,,,START
252.352,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
258.882,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
261.927,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
265.888,Boccia262_2.MP4,696.780,23.98,Boccia 262M,gular pump,,,POINT
