Observation id,Boccia282M_3 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia282_3.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-23 03:09:55,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
76.682,Boccia282_3.MP4,332.870,23.98,Boccia 282M,chest out of view,,,START
76.682,Boccia282_3.MP4,332.870,23.98,Boccia 282M,start of trial,,,POINT
81.942,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
81.943,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
81.943,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
82.068,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
83.402,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
83.403,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
83.403,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
83.611,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
83.861,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
83.862,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
84.445,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
84.779,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
85.696,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
85.946,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
85.947,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
86.781,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
86.864,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
88.364,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
88.365,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
89.408,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
89.907,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
89.908,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
90.284,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
90.617,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
92.034,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
92.035,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
95.455,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
95.746,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
95.996,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
95.997,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
96.997,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
97.003,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
97.414,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
97.415,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
98.249,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
98.253,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
98.915,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
98.916,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
99.333,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
99.416,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
100.453,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
102.707,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
103.957,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
105.708,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,STOP
105.709,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
105.709,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
106.710,Boccia282_3.MP4,332.870,23.98,Boccia 282M,reinhale,,soh,POINT
107.461,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
108.025,Boccia282_3.MP4,332.870,23.98,Boccia 282M,bubble release,,,POINT
110.711,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
113.714,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
116.215,Boccia282_3.MP4,332.870,23.98,Boccia 282M,gular pump,,,POINT
116.264,Boccia282_3.MP4,332.870,23.98,Boccia 282M,exhale,,,START
