Observation id,Boccia254M_3 (2),,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia254_3 (2).MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-06 12:29:24,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
59.550,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,start of trial,,,POINT
59.715,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,exhale,,,START
59.716,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,bubble release,,,POINT
59.716,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,exhale,,,STOP
63.164,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,exhale,,,START
78.523,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,exhale,,,STOP
78.524,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,reinhale,,lbn,POINT
95.941,Boccia254_3 (2).MP4,123.540,23.98,Boccia 254M,end of trial,,,POINT
