Observation id,Boccia275,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia275.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-06 01:03:17,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
445.552,Boccia275.MP4,525.070,23.98,Boccia 275,chest,,,POINT
457.297,Boccia275.MP4,525.070,23.98,Boccia 275,gular pump,,,POINT
458.546,Boccia275.MP4,525.070,23.98,Boccia 275,chest,,,POINT
458.811,Boccia275.MP4,525.070,23.98,Boccia 275,exhale,,,START
478.827,Boccia275.MP4,525.070,23.98,Boccia 275,gular pump,,,POINT
479.331,Boccia275.MP4,525.070,23.98,Boccia 275,chest,,,POINT
479.574,Boccia275.MP4,525.070,23.98,Boccia 275,exhale,,,STOP
479.575,Boccia275.MP4,525.070,23.98,Boccia 275,reinhale,,toh,POINT
488.834,Boccia275.MP4,525.070,23.98,Boccia 275,gular pump,,,POINT
489.084,Boccia275.MP4,525.070,23.98,Boccia 275,chest,,,POINT
494.581,Boccia275.MP4,525.070,23.98,Boccia 275,end of trial,,,POINT
