Observation id,Boccia295M_2 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia295_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-29 17:14:41,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
83.778,Boccia295_2.MP4,107.440,23.98,Boccia 295M,start of trial,,,POINT
106.188,Boccia295_2.MP4,107.440,23.98,Boccia 295M,end of trial,,,POINT
