Observation id,Boccia273M_3 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia273_3.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-16 19:06:24,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
137.156,Boccia273_3.MP4,524.730,23.98,Boccia 273M,start of trial,,,POINT
153.004,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
186.239,Boccia273_3.MP4,524.730,23.98,Boccia 273M,bubble release,,,POINT
186.571,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
186.572,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
186.781,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
197.792,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
197.793,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
200.800,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
212.301,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
212.302,Boccia273_3.MP4,524.730,23.98,Boccia 273M,bubble release,,,POINT
218.807,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
219.390,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
219.391,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
226.731,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
234.336,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
234.337,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
243.845,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
244.844,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
244.845,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
245.705,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
245.872,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
252.126,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
252.127,Boccia273_3.MP4,524.730,23.98,Boccia 273M,bubble release,,,POINT
259.608,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
260.108,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
260.109,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
270.607,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
276.376,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
279.879,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
297.876,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
301.626,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
302.042,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
302.043,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
302.252,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
303.293,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
303.294,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
308.632,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
309.298,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
309.299,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
318.015,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
318.514,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
318.515,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
319.016,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
319.016,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
319.017,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
323.427,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
323.436,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
323.769,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
323.770,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
324.930,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
334.195,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,START
334.195,Boccia273_3.MP4,524.730,23.98,Boccia 273M,gular pump,,,POINT
334.778,Boccia273_3.MP4,524.730,23.98,Boccia 273M,exhale,,,STOP
334.779,Boccia273_3.MP4,524.730,23.98,Boccia 273M,reinhale,,soh,POINT
