Observation id,Boccia121 5,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia121 5.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-24 14:17:47,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
146.564,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
149.566,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
151.091,Boccia121 5.MP4,236.570,14.99,Boccia 121,gular pump,,,POINT
152.034,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
152.035,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
153.636,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
154.569,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
154.570,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
155.237,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
155.369,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
155.370,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
155.504,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
157.304,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
157.305,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
159.973,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
161.507,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
161.508,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
163.709,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
164.575,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
164.576,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
165.043,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
166.777,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
166.778,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
166.845,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
169.712,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
169.713,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
169.780,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
171.046,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
171.047,Boccia121 5.MP4,236.570,14.99,Boccia 121,bubble release,,,POINT
173.516,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
176.250,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
176.251,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
176.451,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
177.384,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
177.385,Boccia121 5.MP4,236.570,14.99,Boccia 121,bubble release,,,POINT
179.453,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,START
181.321,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
184.338,Boccia121 5.MP4,236.570,14.99,Boccia 121,reinhale,,toh,POINT
187.856,Boccia121 5.MP4,236.570,14.99,Boccia 121,end of trial,,,POINT
187.856,Boccia121 5.MP4,236.570,14.99,Boccia 121,exhale,,,STOP
