Observation id,Boccia268M_3 3,,,,,,,
278.379,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,START
281.628,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
283.628,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,STOP
283.629,Boccia268_3.MP4,328.080,23.98,Boccia 268M,reinhale,,soh,POINT
284.630,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,START
288.879,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
289.880,Boccia268_3.MP4,328.080,23.98,Boccia 268M,reinhale,,soh,POINT
292.876,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,STOP
292.877,Boccia268_3.MP4,328.080,23.98,Boccia 268M,bubble release,,,POINT
294.131,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
294.454,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,START
295.787,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,STOP
295.788,Boccia268_3.MP4,328.080,23.98,Boccia 268M,reinhale,,soh,POINT
298.397,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
298.666,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,START
299.999,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,STOP
300.000,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
300.000,Boccia268_3.MP4,328.080,23.98,Boccia 268M,reinhale,,soh,POINT
300.834,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,START
303.904,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
305.154,Boccia268_3.MP4,328.080,23.98,Boccia 268M,reinhale,,soh,POINT
306.156,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
308.156,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
313.658,Boccia268_3.MP4,328.080,23.98,Boccia 268M,gular pump,,,POINT
316.405,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,STOP
316.406,Boccia268_3.MP4,328.080,23.98,Boccia 268M,bubble release,,,POINT
316.681,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,START
316.846,Boccia268_3.MP4,328.080,23.98,Boccia 268M,exhale,,,STOP
316.847,Boccia268_3.MP4,328.080,23.98,Boccia 268M,bubble release,,,POINT
317.180,Boccia268_3.MP4,328.080,23.98,Boccia 268M,chest out of view,,,STOP
317.180,Boccia268_3.MP4,328.080,23.98,Boccia 268M,end of trial,,,POINT
