Observation id,Boccia245M,,,,,,,
159.257,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
159.258,Boccia245.MP4,387.300,23.98,Boccia 245M,bubble release,,,POINT
160.967,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
163.677,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
163.678,Boccia245.MP4,387.300,23.98,Boccia 245M,bubble release,,,POINT
163.928,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
164.052,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
164.053,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
173.645,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
173.776,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
173.777,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
173.894,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
174.274,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
174.275,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
177.784,Boccia245.MP4,387.300,23.98,Boccia 245M,end of trial,,,POINT
