Observation id,Boccia262M 2,,,,,,,
275.395,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,STOP
275.396,Boccia262.MP4,421.880,23.98,Boccia 262M,reinhale,,lbn,POINT
275.480,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,START
278.315,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
279.148,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,STOP
279.149,Boccia262.MP4,421.880,23.98,Boccia 262M,reinhale,,lbn,POINT
282.110,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,START
285.070,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,STOP
285.071,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
285.071,Boccia262.MP4,421.880,23.98,Boccia 262M,reinhale,,lbn,POINT
285.363,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,START
286.529,Boccia262.MP4,421.880,23.98,Boccia 262M,exhale,,,STOP
286.530,Boccia262.MP4,421.880,23.98,Boccia 262M,reinhale,,soh,POINT
288.949,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
293.411,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
307.256,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
315.013,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
329.431,Boccia262.MP4,421.880,23.98,Boccia 262M,gular pump,,,POINT
333.182,Boccia262.MP4,421.880,23.98,Boccia 262M,end of trial,,,POINT
