time,oxygen
0,198.339162
1,200.322996
2,199.56758
3,199.79946
4,199.990752
5,201.17862
6,201.068028
7,201.41034
8,200.826396
9,200.90694
10,200.786124
11,200.75592
12,201.96408
13,202.276188
14,202.205712
15,202.084896
16,202.880281
17,203.42394
18,204.360264
19,202.839996
20,203.293056
21,203.07156
22,203.1219
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,200.997552
44,195.641376
45,197.030192
46,196.24481
47,198.279192
48,196.235388
49,198.782592
50,197.463684
51,198.400008
52,197.967084
53,199.668576
54,200.222316
55,199.49742
56,200.15184
57,200.383404
58,200.957102
59,199.335993
60,199.527624
61,200.333064
62,199.69878
63,198.822474
64,200.031024
65,200.25252
66,199.728984
67,200.45388
68,200.524356
69,200.665308
70,200.65524
71,201.017688
72,199.86965
73,200.776056
74,200.977416
75,201.853332
76,200.937144
77,201.027585
78,200.413608
79,201.289524
80,201.541224
81,201.027756
82,201.490884
83,
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,
102,
103,198.903408
104,196.255524
105,195.812532
106,197.785367
107,197.262324
108,196.869088
109,198.047161
110,198.551028
111,199.0947
112,199.386672
113,200.282724
114,200.514288
115,201.571428
116,201.96408
117,199.29606
118,200.342893
119,203.897136
120,201.30966
121,207.058488
122,203.816482
123,204.350196
124,202.356732
125,202.51782
126,202.054692
127,202.839996
128,203.252784
129,203.6253
130,202.608432
131,203.987748
132,203.715912
133,205.407336
134,
135,
136,
137,
138,
139,
140,
141,
142,
143,
144,
145,191.281932
146,195.258792
147,198.712513
148,196.5777
149,197.63484
150,198.047628
151,196.014557
152,195.691716
153,195.913212
154,195.188316
155,195.510492
156,195.278928
157,193.043832
158,194.21172
159,194.946684
160,193.677215
161,193.919748
162,193.325736
163,193.164648
164,
165,
166,
167,196.8294
168,193.849272
169,196.547496
170,193.70832
171,196.648176
172,189.469692
173,191.171184
174,193.054859
175,195.409812
176,195.510492
177,194.73446
178,194.181516
179,194.372808
180,194.735256
181,193.063968
182,188.090376
183,193.284524
184,194.51376
185,184.850254
186,193.60764
187,192.016896
188,191.544809
189,191.533632
190,191.69472
191,180.680328
192,191.261796
193,189.981892
194,189.248196
195,190.950856
196,190.073772
197,189.711324
198,185.382084
199,186.35868
200,188.684388
201,187.85022
202,187.5165
203,190.265064
204,180.750804
205,189.63078
206,187.929288
207,187.486296
208,180.56958
209,187.66752
210,185.85528
211,184.858548
212,185.825076
213,179.190264
214,184.757868
215,187.435956
216,187.657452
217,187.41582
218,183.89202
219,177.09612
220,186.529836
221,184.204128
222,184.59678
223,183.972564
224,184.727664
225,183.670524
226,184.09338
227,183.126852
228,182.502636
229,180.005772
230,182.391888
231,182.965764
232,183.03624
233,181.163592
234,180.952164
235,180.56958
236,180.811212
237,180.136656
238,179.673528
239,179.399373
240,180.005772
241,179.66346
242,179.862547
243,179.341284
244,178.082784
245,178.50564
246,178.495572
247,177.911628
248,
249,
250,
251,
252,
253,
254,
255,
256,
257,
258,
259,
260,
261,
262,173.609698
263,171.578856
264,172.847424
265,176.904828
266,178.35462
267,176.680743
268,
269,177.810948
270,177.176664
271,176.310816
272,175.152996
273,175.03218
274,174.599256
275,174.307284
276,174.317352
277,175.847688
278,
279,
280,
281,
282,
283,
284,
285,
286,
287,
288,
289,
290,
291,
292,
293,
294,
295,
296,
297,
298,167.320092
299,173.250144
300,171.085524
301,
302,171.981576
303,171.551747
304,169.766616
305,167.622132
306,163.389663
307,156.688284
308,154.261896
309,164.148672
310,163.665408
311,164.229216
312,169.676004
313,169.1424
314,163.568616
315,169.021584
316,163.333164
317,169.639017
318,
319,
320,
321,
322,168.53832
323,167.692608
324,168.347028
325,168.03492
326,167.924172
327,161.863236
328,167.420772
329,
330,
331,
332,
333,
334,
335,
336,156.889644
337,166.192476
338,161.28936
339,166.122
340,165.356832
341,163.111668
342,164.319828
343,163.594932
344,163.896972
345,161.319564
346,159.366372
347,159.748956
348,
349,
350,
351,
352,
353,
354,
355,
356,
357,
358,
359,
360,
361,
362,198.913476
363,194.725188
364,195.862188
365,198.349668
366,201.390335
367,198.933612
368,199.3464
