time,oxygen
557,171.464856
558,170.640264
559,172.219056
560,
561,171.803731
562,
563,
564,171.290824
565,171.535248
566,
567,177.317448
568,169.56102
569,169.550963
570,169.641476
571,173.154264
572,170.952
573,
574,
575,
576,168.384351
577,174.931458
578,177.971088
579,175.373966
580,
581,
582,
583,
584,
585,
586,
587,
588,
589,
590,
591,
592,
593,
594,
595,
596,165.9405
597,
598,
599,
600,
601,
602,
603,
604,
605,
606,
607,177.629184
608,
609,
610,
611,
612,
613,
614,
615,
616,172.869773
617,
618,170.094041
619,
620,173.395608
621,174.531936
622,
623,
624,
625,
626,
627,
628,
629,
630,
631,
632,
633,
634,
635,
636,
637,
638,
639,
640,
641,208.4106
642,210.894432
643,209.557709
644,210.22068
645,211.02516
646,210.612864
647,211.960368
648,212.48328
649,213.157032
650,212.201712
651,211.98048
652,211.839696
653,212.061902
654,212.33244
655,211.247285
656,212.865408
657,212.88552
658,210.954768
659,212.6844
660,211.6788
661,210.965689
662,211.316784
663,211.990536
664,212.523504
665,212.060928
666,212.342496
667,211.719024
668,212.503392
669,212.815128
670,212.513448
671,212.875464
672,213.881064
673,213.096696
674,213.106752
675,212.333441
676,212.473224
677,211.659622
678,213.700056
679,213.03636
680,212.764848
681,212.83524
682,212.433
683,212.000592
684,213.448656
685,213.228514
686,214.07095
687,213.800616
688,214.222968
689,212.815128
690,
691,
692,
693,
694,197.982528
695,
696,196.755696
697,
698,205.956936
699,204.247416
700,206.55024
701,204.619722
702,203.965848
703,203.93568
704,202.909968
705,204.770328
706,204.760272
707,203.292198
708,204.277784
709,195.468528
710,203.443053
711,203.1312
712,193.47744
713,195.226484
714,199.41048
715,160.624488
716,159.755445
717,157.185336
718,155.948448
719,153.258623
720,165.934056
721,163.792128
722,165.290472
723,165.179856
724,165.11952
725,164.572748
726,163.088208
727,174.177183
728,178.868395
729,164.220753
730,156.340632
731,153.218395
732,
733,
734,
735,
736,
737,
738,
739,
740,
741,
742,
743,
744,
745,159.493963
746,161.072912
747,162.883172
748,150.462777
749,
750,
751,
752,
753,
754,
755,
756,
757,
758,
759,
760,
761,
762,
763,
764,
765,
766,
767,
768,
769,156.943992
770,
771,
772,
773,
774,
775,
776,
777,
778,182.546568
779,171.545304
780,158.764128
781,144.424272
782,147.933816
783,131.059848
784,133.44312
785,
786,
787,135.223032
788,138.57168
789,136.701264
790,
791,
792,
793,172.591128
794,174.200088
795,
796,
797,
798,
799,
800,
801,
802,
803,
804,
805,
806,
807,158.301552
808,140.673384
809,151.04112
810,148.295832
811,145.00752
812,138.430896
813,128.606184
814,
815,111.541152
816,116.148293
817,121.556928
818,
819,
820,
821,
822,
823,
824,
825,
826,
827,
828,
829,
830,
831,
832,
833,
834,
835,
836,
837,
838,
839,
840,
841,
842,
843,
844,
845,
846,
847,
848,
849,
850,
851,
852,
853,
854,178.29288
855,
856,
857,
858,
859,
860,
861,
862,
863,
864,
865,
866,
867,
868,
869,
870,
871,
872,
873,
874,
875,
876,
877,
878,
879,
880,
881,175.969944
882,
883,
884,208.903344
885,210.381576
886,211.538016
887,211.105608
888,212.1816
889,212.493336
