time,oxygen
390,212.992584
391,214.069176
392,213.204096
393,213.284672
394,213.42568
395,213.87892
396,213.82856
397,213.82856
398,214.58396
399,214.392592
400,214.704824
401,215.147992
402,213.797259
403,212.307688
404,213.858776
405,215.287767
406,216.316344
407,214.372448
408,215.700678
409,214.795472
410,215.08756
411,215.458974
412,216.104832
413,215.309144
414,215.762384
415,214.83576
416,215.278928
417,216.366704
418,216.385506
419,215.560944
420,216.668864
421,216.558072
422,216.316344
423,216.558072
424,217.041528
425,216.417064
426,216.689008
427,216.133731
428,215.802672
429,216.084688
430,216.356632
431,216.678936
432,216.467424
433,217.424264
434,216.840088
435,216.689008
436,217.33218
437,217.736496
438,216.113589
439,216.19548
440,217.998368
441,217.172464
442,216.104832
443,217.815588
444,217.5336
445,216.286128
446,217.191186
447,218.288925
448,217.45448
449,218.773912
450,218.099088
451,218.219952
452,218.199808
453,217.95808
454,218.651481
455,217.948008
456,217.917792
457,218.542256
458,218.41132
459,218.191253
460,218.8142
461,218.783984
462,217.817072
463,219.509168
464,218.906436
465,219.277512
466,
467,
468,
469,
470,
471,
472,
473,
474,186.98668
475,
476,
477,185.969408
478,187.864434
479,
480,191.186704
481,209.14508
482,
483,
484,185.234152
485,186.664376
486,
487,
488,189.232736
489,201.107624
490,206.758016
491,206.586792
492,205.589664
493,205.388224
494,201.530648
495,199.345024
496,192.546424
497,188.557912
498,195.608312
499,186.896032
500,203.766632
501,204.783904
502,204.300448
503,203.907739
504,203.373824
505,202.658712
506,198.811208
507,201.9436
508,200.714816
509,201.732088
510,
511,
512,182.464352
513,
514,201.943504
515,184.668309
516,180.701752
517,200.9364
518,
519,
520,
521,
522,
523,198.932072
524,187.923376
525,189.6054
526,189.917632
527,187.591
528,187.43992
529,187.740574
530,187.167976
531,186.875888
532,186.039912
533,185.254296
534,183.592416
535,181.970824
536,181.01181
537,179.621736
538,175.67312
539,176.783744
540,175.30316
541,176.340576
542,174.859992
543,174.887426
544,174.336248
545,169.280104
546,162.904528
547,158.543352
548,156.659888
549,169.904568
550,
551,
552,
553,
554,
555,
556,
557,
558,
559,
560,
561,
562,
563,166.520376
564,165.100224
565,176.874392
566,
567,166.127568
568,161.534736
569,156.26708
570,159.772136
571,158.553424
572,
573,155.71312
574,
575,
576,
577,
578,213.093304
579,212.136464
580,212.0156
581,212.005528
582,209.084648
583,212.086104
584,212.287544
