time,oxygen
0,210.274602
1,212.178588
2,213.478134
3,214.32435
4,214.697088
5,214.404942
6,215.433725
7,216.369372
8,216.23841
9,215.28138
10,217.417068
11,217.608474
12,218.061804
13,218.182692
14,217.569625
15,217.930842
16,219.643422
17,219.220314
18,218.364024
19,219.623274
20,219.76431
21,219.31098
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,213.51843
63,213.97285
64,214.545978
65,214.87842
66,214.807902
67,214.8796
68,215.603748
69,215.704488
70,216.268632
71,216.591
72,216.13767
73,216.480186
74,216.79248
75,216.429816
76,216.923442
77,216.018075
78,216.762258
79,216.248484
80,216.591
81,217.618548
82,217.537956
83,216.95505
84,216.35055
85,217.840176
86,217.549475
87,216.99535
88,217.910694
89,218.335325
90,217.19544
91,217.175292
92,217.529325
93,217.871875
94,217.609925
95,216.8946
96,217.39835
97,218.696466
98,217.85025
99,218.023
100,218.496525
101,218.525208
102,
103,
104,
105,
106,
107,
108,
109,
110,
111,
112,
113,
114,
115,
116,
117,
118,
119,
120,
121,215.7259
122,216.501675
123,216.117522
124,215.373275
125,215.523156
126,217.034256
127,217.386846
128,216.79385
129,217.0947
130,217.578252
131,217.217
132,216.84285
133,217.529325
134,217.316328
135,218.274875
136,217.49766
137,217.820028
138,217.678992
139,217.588326
140,218.142396
141,217.327825
142,217.64877
143,218.05173
144,218.053225
145,217.49766
146,218.113675
147,217.54803
148,217.54803
149,218.998686
150,218.172618
151,218.133825
152,217.316328
153,217.759584
154,217.578252
155,217.871875
156,217.72075
157,217.8215
158,217.39692
159,217.820028
160,218.212914
161,217.618548
162,218.25321
163,218.877798
164,218.496525
165,218.829
166,219.624925
167,220.06653
168,219.765975
169,219.8768
170,220.70295
171,221.889924
172,220.348602
173,218.839075
174,220.540008
175,219.685375
176,220.51986
177,219.290832
178,219.9574
179,219.089352
180,220.2395
181,219.623274
182,
183,
184,
185,
186,
187,
188,
189,
190,
191,
192,
193,
194,
195,
196,
197,
198,
199,
200,
201,
202,
203,
204,
205,
206,205.3285
207,191.073558
208,192.76599
209,192.56451
210,193.792625
211,193.712025
212,201.197928
213,196.5834
214,196.59411
215,178.115925
216,
217,178.350096
218,177.775878
219,178.599525
220,181.63422
221,180.646968
222,186.399222
223,189.804234
224,193.3997
225,193.511466
226,180.657042
227,177.25203
228,182.74035
229,182.409918
230,181.362222
231,182.278956
232,183.467688
233,182.671842
234,183.256134
235,174.975306
236,164.32325
237,167.308992
238,178.350096
239,175.902114
240,169.132386
241,181.392444
242,184.19115
243,185.180268
244,185.522784
245,185.623524
246,185.643672
247,183.921018
248,184.402725
249,184.525458
250,183.790056
251,183.113125
252,182.750425
253,182.027106
254,182.790725
255,181.916292
256,182.609375
257,182.53885
258,182.319252
259,181.93435
260,181.211112
261,181.16865
262,178.035325
263,177.947136
264,177.725508
265,177.070698
266,177.161364
267,177.221808
268,176.627442
269,175.348044
270,163.14843
271,
272,
273,
274,
275,
276,
277,
278,
279,
280,
281,
282,
283,
284,158.947572
285,
286,
287,
288,
289,
290,
291,
292,
293,
294,
295,
296,
297,152.666475
298,
299,149.7145
300,151.91592
301,152.409546
302,154.4296
303,152.67147
304,148.354375
305,158.06106
306,155.572782
307,141.966825
308,154.021386
309,155.9207
310,157.381575
311,158.202096
312,158.353206
313,159.088608
314,159.396575
315,160.121975
316,159.11883
317,159.0641
318,155.13485
319,158.192022
320,157.623375
321,156.590256
322,156.172575
323,147.43755
324,150.7623
325,153.96615
326,145.911816
327,
328,
329,
330,
331,145.7651
332,154.89305
333,140.83452
334,141.046074
335,143.191836
336,
337,150.727188
338,
339,147.694914
340,156.1222
341,154.661325
342,155.6433
343,155.1953
344,153.1803
345,155.965668
346,147.926616
347,159.3865
348,152.041825
349,150.30408
350,151.422294
351,149.61375
352,156.253175
353,150.1026
354,153.1248
355,153.593104
356,152.67147
357,143.675388
358,141.080225
359,141.217332
360,141.89229
361,141.23135
362,140.058822
363,138.37005
364,139.041348
365,138.507426
366,
367,
368,
369,
370,
371,
372,
373,
374,
375,
376,
377,
378,
379,
380,
381,129.874008
382,127.740925
383,127.78869
384,
385,
386,
387,
388,
389,
390,
391,
392,
393,
394,
395,
396,135.283746
397,119.30815
398,133.37976
399,128.909625
400,135.7304
401,137.251725
402,135.518825
403,136.445725
404,131.19665
405,135.7304
406,131.7004
407,127.97265
408,
409,145.029625
410,143.4277
411,132.516475
412,122.20975
413,
414,
415,
416,
417,
418,
419,
420,
421,
422,
423,
424,
425,
426,
427,
428,
429,
430,
431,219.967475
432,219.745825
433,219.624925
434,219.69545
435,219.15987
436,219.483875
437,219.463725
438,218.3454
439,218.113675
440,218.5872
441,219.747484
442,219.85665
443,219.7962
444,219.280758
445,219.121175
446,219.947325
447,220.78355
448,219.93725
449,220.046382
450,219.927175
451,219.5947
452,220.068225
453,221.8918
454,220.612275
455,220.773475
456,219.905346
457,220.94475
458,220.13875
459,220.168975
460,220.98505
461,220.076604
462,220.813775
463,221.42835
464,220.832154
465,220.592125
466,221.1664
467,220.289875
468,220.289875
469,221.418275
470,222.43585
471,220.86415
472,220.753325
473,221.458575
474,222.889225
475,223.090725
476,221.9724
477,221.9321
478,223.110875
479,223.151175
480,221.91195
481,222.445925
482,222.03285
483,222.67765
484,222.566825
485,222.466075
486,221.6097
487,222.053
488,221.982475
489,222.042925
490,222.848925
491,223.421172
492,223.896725
493,223.88665
494,222.707875
495,222.405625
496,222.586975
497,223.08065
498,221.841425
499,224.259425
500,224.37025
501,224.332064
502,222.828775
503,222.6978
504,222.828775
505,223.697276
506,
507,
508,
509,
510,
511,
512,
513,
514,204.94584
515,215.655375
