time,oxygen
526,
527,
528,
529,
530,
531,
532,134.173248
533,
534,
535,
536,139.251794
537,136.796422
538,130.285661
539,
540,
541,
542,
543,
544,
545,
546,208.214096
547,207.660576
548,208.495888
549,208.283974
550,209.149392
551,209.270148
552,209.199707
553,210.257088
554,208.857565
555,208.455045
556,207.730509
557,207.368241
558,208.022336
559,209.068888
560,208.505952
561,208.827376
562,210.175818
563,209.441219
564,208.817313
565,209.602227
566,209.48216
567,209.823613
568,208.646242
569,210.356952
570,209.541849
571,209.662605
572,210.095314
573,210.839976
574,209.491534
575,209.91418
576,210.307408
577,209.663312
578,210.427393
579,209.934306
580,209.048762
581,209.461345
582,210.306637
583,210.146384
584,210.18664
585,209.843739
586,210.850039
587,210.43824
588,211.575472
589,213.456356
590,
591,
592,186.920225
593,
594,189.476227
595,187.009248
596,183.577424
597,178.135226
598,178.497494
599,179.149264
600,177.360375
601,176.663456
602,179.259968
603,178.376738
604,177.00817
605,179.463542
606,180.952866
607,181.35328
608,180.236176
609,167.314
610,174.922384
611,176.988044
612,177.669856
613,176.998107
614,173.090736
615,176.854672
616,168.947707
617,173.221568
618,172.37919
619,173.463104
620,170.172176
621,
622,
623,166.891312
624,170.152048
625,170.03128
626,169.507952
627,168.028544
628,168.360656
629,174.187712
630,170.403648
631,171.49056
632,169.296608
633,170.001088
634,168.572
635,170.715632
636,164.838256
637,167.36432
638,164.74768
639,169.22616
640,166.981888
641,167.24706
642,160.792528
643,160.188688
644,167.51528
645,162.926096
646,162.563792
647,163.765262
648,159.705616
649,159.2628
650,
651,
652,
653,
654,158.0048
655,155.619632
656,165.844656
657,167.193232
658,161.601717
659,160.188688
660,171.379856
661,168.350592
662,167.61592
663,166.91144
664,165.64977
665,164.556464
666,166.116384
667,165.663504
668,163.610448
669,164.888576
670,165.915104
671,166.404645
672,164.11989
673,163.08712
674,162.775136
675,164.838256
676,162.010272
677,162.5336
678,159.292992
679,159.876704
680,161.738544
681,163.463372
682,161.114576
683,161.466816
684,161.497008
685,161.185024
686,159.323184
687,161.265536
688,159.454016
689,158.574075
690,
691,
692,
693,
694,
695,
696,
697,
698,
699,
700,
701,166.388112
702,
703,149.581232
704,152.26832
705,155.760528
706,
707,
708,
709,
710,168.763216
711,158.789792
712,163.117312
713,163.308528
714,160.178624
715,154.341504
716,153.264656
717,152.675985
718,152.711136
719,154.422016
720,152.379024
721,152.06704
722,151.528575
723,151.694672
724,150.698336
725,150.50712
726,150.50712
727,150.376288
728,149.24382
729,149.60136
730,150.617824
731,149.430272
732,164.54262
733,
734,
735,
736,
737,
738,
739,
740,
741,
742,
743,
744,
745,
746,
747,
748,
749,
750,
751,
752,
753,
754,
755,203.151904
756,
757,
758,
759,
760,
761,
762,
763,
764,148.816368
765,144.458656
766,147.397344
767,146.4312
768,
769,
770,
771,
772,
773,
774,142.526368
775,135.807045
776,161.034064
777,161.17496
778,158.981008
779,
780,142.087605
781,154.874896
782,
783,
784,
785,
786,
787,
788,
789,
790,
791,
792,
793,
794,
795,
796,
797,
798,
799,
800,
801,
802,
803,
804,
805,
806,
807,
808,
809,143.76846
810,147.186
811,146.652608
812,146.290304
813,145.62608
814,147.28664
815,146.44575
816,
817,
818,
819,
820,
821,
822,
823,
824,
825,
826,
827,
828,
829,
830,
831,
832,
833,
834,
835,
836,
837,
838,
839,
840,
841,
842,
843,
844,
845,
846,
847,
848,
849,
850,
851,
852,
853,
854,
855,
856,
857,
858,
859,203.5444
860,203.222415
861,205.64808
862,204.94353
863,203.967225
864,205.20496
865,205.718535
866,206.382825
867,204.78249
868,206.221785
869,205.62795
870,204.560864
871,204.349695
872,203.947095
873,203.826315
874,203.906835
875,203.655104
876,203.79612
877,203.67534
878,205.06431
