time,oxygen
0,203.675904
1,204.22967
2,206.244009
3,206.48535
4,206.999334
5,207.482742
6,207.704304
7,208.449558
8,208.590552
9,208.761759
10,209.47614
11,209.90915
12,209.305593
13,210.201912
14,209.748717
15,211.178799
16,210.604752
17,211.158657
18,211.5707
19,212.075118
20,212.075118
21,212.51728
22,212.347035
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,209.194812
44,208.751688
45,209.50635
46,209.436516
47,210.302622
48,209.919924
49,209.88901
50,209.869569
51,209.738646
52,211.732704
53,211.279509
54,211.40958
55,210.25153
56,211.239225
57,211.652136
58,211.813272
59,211.38944
60,211.410432
61,211.098231
62,212.22525
63,211.83252
64,212.24539
65,211.621923
66,211.148586
67,211.54049
68,212.53742
69,212.33602
70,211.662207
71,212.065047
72,211.209012
73,211.74189
74,211.99364
75,213.33295
76,213.14162
77,212.36623
78,212.8798
79,213.84652
80,213.52428
81,213.50414
82,212.78917
83,
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,
102,
103,210.82552
104,210.24146
105,209.9595
106,209.64733
107,210.7651
108,211.42972
109,210.3623
110,211.450716
111,211.762917
112,211.49014
113,212.48707
114,212.13462
115,211.64119
116,212.29574
117,212.72875
118,213.02078
119,212.46693
120,213.20204
121,212.15476
122,212.44679
123,212.94022
124,212.7791
125,212.71868
126,212.22525
127,213.26246
128,213.22218
129,212.89994
130,213.03085
131,213.26246
132,212.71868
133,213.56456
134,213.6854
135,213.05099
136,213.47393
137,213.26246
138,213.92708
139,213.86666
140,213.74582
141,213.10134
142,213.976319
143,
144,
145,
146,
147,
148,
149,
150,
151,
152,
153,
154,
155,
156,
157,
158,
159,
160,
161,
162,211.09741
163,211.86273
164,212.33602
165,213.283638
166,212.8798
167,211.861829
168,212.97043
169,212.6784
170,212.60791
171,213.26246
172,213.27253
173,213.29267
174,213.01071
175,213.11141
176,213.31281
177,213.0812
178,213.17183
179,213.59477
180,212.6784
181,213.63505
182,213.36211
183,213.30274
184,213.22218
185,213.21211
186,213.51421
187,214.01771
188,214.2896
189,214.35002
190,214.127354
191,213.46386
192,214.62191
193,214.240383
194,216.14248
195,215.82024
196,216.41437
197,217.15955
198,218.0155
199,217.512
200,217.06892
201,216.26332
202,217.158123
203,
204,
205,
206,
207,
208,186.28493
209,
210,
211,
212,208.5497
213,205.457945
214,208.176575
215,207.56284
216,207.31109
217,206.92843
218,206.99892
219,207.98578
220,206.15304
221,205.760015
222,205.21653
223,204.239596
224,205.397531
225,204.8238
226,204.26995
227,204.77345
228,203.967733
229,178.97411
230,180.71622
231,182.530832
232,182.58924
233,187.65445
234,202.920557
235,202.749384
236,201.66182
237,201.89343
238,201.037654
239,201.37986
240,201.04755
241,201.54098
242,202.08483
243,201.218896
244,202.44728
245,200.00027
246,200.27216
247,200.27216
248,199.13425
249,199.537373
250,199.43635
251,197.88557
252,197.55326
253,197.07997
254,195.570187
255,197.69424
256,197.060399
257,196.42542
258,196.65703
259,195.68024
260,194.704253
261,195.53926
262,194.241079
263,194.09925
264,194.60275
265,194.30065
266,193.67631
267,192.64917
268,192.781074
269,192.4377
270,191.935278
271,192.34707
272,190.87685
273,191.99462
274,192.80022
275,190.80755
276,191.311
277,191.965485
278,190.958585
279,189.337476
280,188.431266
281,188.15795
282,188.89444
283,188.99513
284,188.5104
285,188.421197
286,188.287416
287,181.151379
288,180.889585
289,180.084065
290,180.4544
291,180.04153
292,182.03539
293,185.04632
294,185.36856
295,186.407397
296,186.40577
297,186.145603
298,186.135534
299,185.16716
300,185.450842
301,185.27793
302,184.94562
303,184.192217
304,183.910285
305,183.980768
306,183.78757
307,183.23372
308,183.46533
309,183.20351
310,182.63959
311,181.936761
312,182.591246
313,182.208624
314,181.413173
315,182.097865
316,182.430142
317,180.41412
318,181.262138
319,180.275376
320,180.63566
321,180.084065
322,178.966406
323,179.32889
324,179.12751
325,177.697712
326,179.318821
327,178.553577
328,177.284883
329,177.868885
330,177.496332
331,176.53717
332,176.97018
333,176.962675
334,175.683912
335,175.90276
336,176.640467
337,175.94304
338,174.969013
339,174.304459
340,174.46275
341,174.29156
342,173.801009
343,173.710388
344,172.753833
345,173.08611
346,171.847623
347,172.01574
348,158.01844
349,
350,
351,170.810516
352,175.130117
353,171.495208
354,172.109417
355,170.226514
356,161.416139
357,172.76092
358,168.404025
359,166.82969
360,166.470777
361,166.3564
362,166.299604
363,164.67471
364,164.910082
365,164.779185
366,164.45317
367,163.963596
368,163.238628
369,162.382763
370,163.872975
371,162.49959
372,162.21159
373,161.436277
374,161.758485
375,161.547036
376,162.030348
377,160.791861
378,160.590481
379,160.862344
380,160.469653
381,157.217366
382,155.918465
383,157.015986
384,163.39582
385,
386,
387,
388,
389,
390,175.069703
391,174.072872
392,162.46938
393,159.784961
394,157.74655
395,160.90262
396,161.244966
397,
398,160.39496
399,155.938603
400,155.077404
401,154.5745
402,154.800806
403,155.203566
404,148.60299
405,144.52464
406,139.17747
407,150.964517
408,
409,
410,
411,212.647211
412,212.294796
413,214.187768
414,214.43058
415,214.37016
416,215.093978
417,214.228044
418,215.607497
419,215.557152
420,215.426255
421,214.92401
422,215.708187
423,215.184599
424,214.016595
425,214.892598
426,215.184599
427,215.406117
428,214.781839
429,215.899498
430,215.919636
431,216.66612
432,215.949843
433,216.141154
434,215.738394
435,216.68488
436,216.574121
437,215.718256
438,215.67798
439,216.332465
440,216.22304
441,217.69326
442,217.721987
443,216.0015
444,217.278951
445,218.467093
446,217.329296
447,217.752194
448,217.379641
449,215.698118
450,217.943505
451,216.845984
452,217.349434
453,216.231775
454,215.355772
455,216.010257
456,215.899498
457,216.956743
458,217.097709
459,217.06892
460,215.4766
461,216.433155
462,216.86752
463,216.36402
464,216.725156
465,216.966812
466,217.278951
467,215.738394
468,216.08074
469,216.241844
470,216.79703
471,216.29353
472,215.81017
473,217.148054
474,218.05578
475,215.87059
476,216.564052
477,216.644604
478,216.765432
479,216.614397
480,216.110947
481,217.19983
482,217.721987
483,216.835915
484,217.08764
485,216.74668
486,216.614397
487,217.107778
488,215.889429
489,217.110618
490,215.466531
491,216.594259
492,216.04178
493,216.654673
494,216.564052
495,217.429986
496,217.550814
497,217.69178
498,217.63284
499,218.889991
500,218.678542
501,217.450124
502,218.23704
503,217.067502
504,216.95815
505,217.581021
506,217.570952
507,216.98695
508,
509,
510,
511,
512,
513,
514,201.5007
515,
516,
517,189.6181
518,191.13867
519,
520,197.996816
521,201.410207
522,202.58828
523,200.10097
524,204.360424
525,204.531597
526,204.471183
527,204.219458
528,203.987871
529,202.28621
530,202.628556
531,202.598349
532,202.0042
533,199.678339
534,197.865919
535,202.396969
536,193.868526
537,198.5804
538,192.730729
539,183.618284
540,201.259172
541,200.302617
542,199.356131
543,200.45342
544,200.000547
545,199.476959
546,199.60754
547,199.577649
548,198.540542
549,199.154751
550,197.684677
551,197.45256
552,196.818743
553,196.385776
554,195.80108
555,196.194465
556,195.570187
557,194.543149
558,195.90178
559,195.23716
560,193.56554
561,193.264386
562,170.921275
563,185.31821
564,
565,187.2834
566,188.03711
567,
568,
569,
570,
571,
572,183.326283
573,183.20351
574,181.20965
575,181.453449
576,180.74643
577,181.332621
578,
579,
580,177.38305
581,
582,185.007806
583,183.900216
584,183.61638
585,182.96183
586,182.49861
587,182.68994
588,180.627791
589,180.01132
590,182.037451
591,181.191655
592,180.114272
593,179.30642
594,179.40712
595,178.20879
596,177.30249
597,176.338397
598,175.351635
599,174.99646
600,173.166662
601,172.049003
602,171.85462
603,170.80734
604,169.853961
605,170.66955
606,169.29684
607,167.88704
608,169.280028
609,168.18914
610,167.417263
611,167.41375
612,167.13179
613,166.3564
614,166.933951
615,166.29598
616,165.282635
617,166.17514
618,165.453808
619,165.393394
620,165.01709
621,164.4431
622,
623,
624,
625,
626,161.80476
627,
628,
629,167.88704
630,170.75699
631,169.551891
632,168.9746
633,160.93874
634,163.62125
635,
636,
637,
638,213.74582
639,213.16073
640,213.23225
641,213.936043
642,214.953012
643,214.33995
644,214.91394
645,214.83338
646,214.42051
647,213.94722
