time,oxygen
0,190.40356
1,191.52133
2,192.80022
3,192.92106
4,193.7468
5,193.72666
6,193.73673
7,194.36107
8,194.10932
9,194.69338
10,194.279661
11,194.16974
12,195.83129
13,194.68331
14,195.68024
15,195.12639
16,195.4587
17,196.05283
18,196.11325
19,197.00948
20,197.60361
21,197.16053
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,191.07825
43,190.928378
44,192.04497
45,192.59882
46,192.77001
47,194.29058
48,193.28358
49,194.19995
50,194.966047
51,194.47184
52,195.48891
53,195.10625
54,195.83129
55,194.81422
56,194.61282
57,195.71045
58,196.15353
59,195.43856
60,195.52919
61,194.9552
62,195.33786
63,195.49898
64,195.65003
65,195.47884
66,196.33479
67,196.57647
68,196.10318
69,196.30458
70,196.49591
71,196.82822
72,195.85143
73,196.77787
74,196.77787
75,196.81815
76,196.40528
77,196.59661
78,196.94906
79,196.69731
80,197.34179
81,197.12025
82,
83,
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,183.54589
102,183.64659
103,185.04632
104,184.27093
105,183.86813
106,185.20744
107,184.72408
108,185.03625
109,185.49947
110,185.699169
111,186.50647
112,186.12381
113,185.52968
114,185.3887
115,187.12074
116,187.67459
117,195.36807
118,196.32472
119,195.88164
120,195.34793
121,196.465068
122,197.53312
123,196.1636
124,197.96613
125,196.68724
126,196.8685
127,196.80808
128,197.20081
129,197.1706
130,196.98934
131,195.94274
132,198.00641
133,197.10011
134,197.09004
135,197.34179
136,197.66403
137,196.99941
138,196.95913
139,198.82208
140,197.79444
141,197.5734
142,197.94599
143,198.23802
144,197.19074
145,197.9762
146,198.79187
147,199.07383
148,198.7818
149,198.49984
150,199.00334
151,199.02348
152,198.23802
153,198.00641
154,198.19774
155,199.29537
156,198.57033
157,198.489339
158,198.18767
159,197.683659
160,198.529623
161,198.4797
162,
163,
164,
165,
166,
167,
168,
169,
170,
171,
172,
173,
174,
175,
176,
177,
178,
179,
180,
181,
182,194.51212
183,195.23716
184,195.38821
185,195.47884
186,196.18374
187,196.92892
188,196.948476
189,196.88864
190,195.8615
191,197.08947
192,197.10011
193,197.50291
194,197.68417
195,197.18067
196,197.12025
197,196.68724
198,197.60361
199,197.13032
200,197.0699
201,197.92585
202,197.58347
203,198.50991
204,198.379
205,200.23188
206,198.59047
207,199.224522
208,198.60012
209,199.03355
