VideoID, ID,Start,End,Duration,num_all_rb,rb_full_rate,rb_full_int,first_rb,last_rb,rb_period,rate_adj_rb,low_rb, low_rb_rate, num_br,rate_br,num_gul,rate_gul,num_ch,rate_ch,coov,toov,hoov,dur_exh_tot,exh_pct,num_exh, exh_avg,soh,toh,hbn,lbn
Boccia226.csv,Boccia 226,37.340,103.203,65.863,2,0.030366062888116243,1.7349999999999994,60.240,61.975,1.7349999999999994,1.1527377521613837,0,0.0,1,0.015183031444058121,1,0.015183031444058121,0,0.0,0,0,0,3.1469999999999914,0.04778099995445077,3.0,1.048999999999997,0,2,0,0
Boccia226_2.csv,Boccia 226,22.770,182.239,159.469,0,0.0,NA,NA,NA,NA,NA,0,0.0,2,0.012541622509704082,2,0.012541622509704082,0,0.0,0,0,0,5.535,0.03470894029560605,2.0,2.7675,0,0,0,0
Boccia227.csv,Boccia 227,26.603,123.339,96.73599999999999,4,0.04134965266291764,2.6186666666666674,42.295,50.151,7.856000000000002,0.5091649694501017,0,0.0,4,0.04134965266291764,0,0.0,0,0.0,93.211,0,0,6.712999999999994,0.06939505458154147,7.0,0.9589999999999991,0,4,0,0
Boccia227_2 2.csv,Boccia 227,192.050,236.348,44.298,4,0.09029753036254458,9.782999999999996,233.238,231.983,1.2549999999999955,3.1872509960159476,6,0.13544629554381687,1,0.022574382590636145,2,0.04514876518127229,0,0.0,0,0,0,2.9849999999999284,0.06738453203304727,10.0,0.2984999999999928,3,1,0,6
Boccia227_2 3.csv,Boccia 227,253.089,315.505,62.416,4,0.0640861317610869,6.741000000000004,256.756,276.979,20.223000000000013,0.19779459031795468,0,0.0,16,0.2563445270443476,0,0.0,0,0.0,0,0,0,3.8689999999999145,0.06198731094590994,16.0,0.24181249999999466,3,1,0,0
Boccia227_2.csv,Boccia 227,75.242,171.486,96.24399999999999,1,0.010390258094011057,NA,88.597,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,11.99900000000001,0.12467270687003877,1.0,11.99900000000001,0,1,0,0
Boccia228.csv,Boccia 228,0.000,83.520,83.52,2,0.023946360153256706,5.861000000000001,15.954,21.815,5.861000000000001,0.34123869646817945,0,0.0,1,0.011973180076628353,9,0.10775862068965518,0,0.0,0,0,0,7.479,0.08954741379310345,4.0,1.86975,0,2,0,0
Boccia228_2.csv,Boccia 228,12.320,81.245,68.92500000000001,0,0.0,NA,NA,NA,NA,NA,2,0.0290170475154153,0,0.0,6,0.08705114254624591,0,0.0,46.574,0,0,3.6679999999999993,0.05321726514327165,2.0,1.8339999999999996,0,0,0,2
Boccia229 3.csv,Boccia 229,130.595,199.756,69.161,3,0.04337704775812958,23.4525,148.347,195.252,46.905,0.06395906619763352,0,0.0,2,0.028918031838753053,1,0.014459015919376527,1,0.014459015919376527,0,0,0,29.712999999999994,0.42962074001243467,5.0,5.942599999999999,0,3,0,0
Boccia229 4.csv,Boccia 229,216.090,284.208,68.11800000000002,2,0.02936081505622595,53.50200000000001,281.454,227.952,53.50200000000001,0.03738178012036932,1,0.014680407528112975,3,0.04404122258433893,2,0.02936081505622595,2,0.02936081505622595,0,0,0,2.061999999999898,0.03027100032296746,6.0,0.3436666666666497,1,1,0,1
